town_name
"Lid, Khirbat - خربة لد العوادين"
al-Manara
"al-Manara, Khirbat - خربة المنارة"
Manshiyet Zabda/Sa'ayda - منشية زبده (السعدية)
al-Mansi - المنسي (عرب بنيها)
al-Mansura - خربة المنصورة
"al-Mansura, Khirbat - خربة المنصورة"
al-Mazar - المزار
al-Naghnaghiyya - النغنغية
Qannir - قنير
Qira - قيرة وقامون
Qisarya - قيسارية
"Qumbaza, Khirbat - خربة قمبازة"
Qusqus
al-Rihaniyya - الريحانية
Sabbarin - صبارين
Safsafa - صفصافا
al-Sarafand - الصرفند
"al-Sarkas, Khirbat - خربة السركس"
Sarkis
"Sa'sa', Khirbat - خربة سعْسع"
al-Sawamir - السوامير
Shafa Amr - شفا عمرو
"al-Shuna, Khirbat - خربة الشونة"
al-Sindiyana - السنديانة
Tab'un
Tab'un / Destroyed - طبعون المدمرة
Tall al-Shammam - تل الشمام/ خربة دبّاشَة
al-Tantura - الطنطورة
al-Tira - الطيرة
Umm al-Qutaf - ام القطف
Umm al-Sahali
Umm al-Shawf - ام الشوف
Umm al-Zinat - ام الزينات
Wa'arat al-Sarris - وعرة السريس
Wadi 'Ara - وادي عارة
Waldheim (Umm al-'Amad) - أم العمد (والدهيم)
Yajur - ياجور
al-Zubeidat
Jerusalem - القدس الشريف
Abu Dis - أبو ديس
'Allar - علار
'Anata - عناتا
'Aqqur - عقور
'Artuf - عرتوف
'Ayn Karim - عين كارم
'Ayn Naquba - عين نقوبه
'Ayn Rafat - عين رفات
Battir - بتير
Bayt Duqqu - بيت دقو
Bayt Hanina - بيت حنينا
Bayt Ijza - بيت إجزا
Bayt Iksa - بيت إكسا
Bayt I'nan - بيت عنان
Bayt 'Itab - بيت عطاب
Bayt Jimal - بيت جمال (الحكمه)
Bayt Mahsir - بيت محسير
Bayt Naqquba - بيت نقوبا
Bayt Safafa - بيت صفافا
Bayt Saqiya - بيت ساقية
Bayt Surik - بيت سوريك
Bayt Thul - بيت ثول
Bayt Umm al-Mays - بيت أم الميس
Bethany - العيزريه
Biddu - بدو
Bir Nabala - بير نبالا
al-Burayj - البريج
Dayr Aban - دير آبان
Dayr 'Amr - دير عمرو
Dayr al-Hawa - دير الهوا
Dayr Mar Saba - دير مار سابا
Dayr Rafat - دير رفات
Dayr al-Shaykh - دير الشيخ
Dayr Yasin - دير ياسين
al-Hazmiyya - خربة جبّ الرم
Hizma - حزما
Ishwa' - إشوع
'Islin - عسلين
"Ism Allah, Khirbat - خربة إسم الله"
Jaba' - جبع
Jarash - جراش
al-Jib - الجيب
Judayra - جديره
al-Jura - الجورة
Kafr 'Aqab - كفر عقب
Kasla - كسلا
Kh. al-Za'rura
al-Khan al-Ahmar - الخان الاحمر
Kharayib Umm al Lahim - خرايب أم اللحم
Khirbat al-Juhzum
Khirbat al-Makhrum
"al-Lawz, Khirbat - خربة اللوز"
Lifta - لفتا
al-Maliha - المالحة
Mikhmas - مخماس
al-Nabi Samwil - النبي صموئيل
Nitaf - نطاف
Oasis of Peace - واحة السلام
al-Qabu - القبو
Qalandiya - قلنديه
Qalunya - قالونيا
Qamra - زهرات الحداديه
Qaryet al-'Inab/Abu Goush - أبو غوش (قرية العنب)
al-Qastal - القسطل
Qatanaa - قطنّه
al-Qubayba - القبيبه
Rafat - رافات
al-Ram - الرام
Ras Abu 'Ammar - رأس أبو عمار
Sar'a - صرعة
Saris - ساريس
Sataf - صطاف
al-Sawahira al-Sharqiyya - السواحرة الشرقية
al-Sawahreh al-Gharbiyya - السواحره الشرقيه
Sharafat - شرفات
al-Shaykh Badr - الشيخ بدر
al-Shaykh Sa'ad - خربة الشيخ سعد
Shu'fat - شعفاط
Suba - صوبا
Sufla - سفلى
Sur Bahir & Umm Tuba - صور باهر واُم طوبا
"al-Tannur, Khirbat - خربة التنور"
al-'Ubaydiyya - العبيديّه
Umm Laysun
"al-'Umur, Khirbat - خربة العمور"
Ush al-Ghurab - زهرات أُم كسرون
al-Walaja - الولجة
al-Walaja al-Jadeida - الولجة الجديدة
Tiberias - طبريا
'Awlam - عولم
al-Dalhamiyya - الدلهمية
Eilabun - عيلبون
Ghuwayr Abu Shusha - غوير أبو شوشة
Hadatha - حدثا
al-Hamma - الحمة
Hittin - حطين
Kafr Kama - كفر كمه
Kafr Sabt - كفر سبت
Khirbat al-Minya - خربة المنيه
Lubya - لوبيا
Ma'dhar - معذر
Maghar - مغار
al-Majdal - المجدل
al-Manara - المنارة
al-Manshiyya - منشية سمخ
al-Mansura - المنصورة
Nasir al-Din - نصر الدين
Nimrin - نمرين
al-Nuqayb - النقيب
Samakh - سمخ
al-Samakiyya - السمكية
al-Samra - السمرا
al-Shajara - الشجرة
al-Tabigha - الطابغة
Tall al-Hunud
al-'Ubaydiyya - العبيدية
Wadi al-Hamam - وادي الحمام
"al-Wa'ra al-Sawda', Khirbat - خربة الوعرة السوداء"
Yaquq - ياقوق
Jaffa - يافا
al-'Abbasiyya - العباسِية (اليهودية)
Abu Kishk - ابو كشك
Arab al-Shubaki - عرب الشباكي
Bayt Dajan - بيت دجن
Biyar 'Adas - بيار عدس
Fajja - فجة
al-Haram - الحرم سيدنا علي
Ijlil al-Qibliyya - إجليل القبلية
Ijlil al-Shamaliyya - إجليل الشمالية
al-Jammasin al-Gharbi - الجماسين الغربي
al-Jammasin al-Sharqi - الجماسين الشرقي
Jarisha - جريشة
Kafr 'Ana - كفرعانة
al-Khayriyya - الخيرية
al-Mas'udiyya - المسعودية (صميل)
al-Mirr - المر  (المحمودية)
al-Muwaylih - المويلح
Rantiya - رنتية
al-Safiriyya - السافرية
Salama - سلمة
Saqiya - ساقية
Sarona - سراونة
al-Sawalima - السوالمة
al-Shaykh Muwannis - الشيخ مونس
Wilhelma - ولهلمه
Yazur - يازور
Tulkarm - طولكرم
'Anabta & Iktaba - عنبتا
'Attil - عتيل
'Azzun - عزّون
Bal'a - بلعا
Baqa al-Gharbiya - باقه الغربيه
Baqa al-Sharqiya - باقه الشرقيه
Bayt Lid - بيت ليد
"Bayt Lid, Khirbat - خربة بيت ليد"
Bayyarat Hannun - بيارات حنون
Beit Amin - بيت أمين
Bir al-Sikka - بير السكه
Birket Ramadan - بركة رمضان (بصّة الفالق)
Dayr al-Ghusoun - دير الغصون
Falama - فلامة
Fardisya - فرديسيا
Far'un - فرعون
Gh. Jaiyus - غابات جيوس
Gh. al-Taiyiba al-Qibliya - غابات الطيبه القبليه
Gh. al-Taiyiba al-Shamaliya - غابات الطيبه الشماليه
Ghabat  Ababisha - غابت عبابيش
Ghabat Kafr Sur - غابات كفر صور
Ghabat Miska
Ghaziya - غازيه
Habla - حبله
Iktaba -  إكتابا
'Illar - علار
Irtah - إرتاح
Izbet Shufa
al-Jalama - الجلمة
Jaljuliya - جلجولية
al-Jaroushiyya - الجاروشية
Jatt - جتّ
Jayyus - جيّوس
Kafr Abbush - كفر عبوش
Kafr Bara - كفر برا
Kafr Jammal - كفر جمّال
Kafr al-Labad - كفراللبد
Kafr Qasem - كفر قاسم
Kafr Rumman - كفر رمان
Kafr Saba - كفر سابا
Kafr Sur - كفر صور
Kafr Thulth - كفر ثلث
Kafr Zibad - كفر زيباد
Kh. 'Aqaba - خربة عكابا
Kh. al-Ashqar
Kh. al-Ghazalat
Kh. al-Hafasi
Kh. Harayiq Abu Tur
Kh. Ibthan - خربة إبثان
Kh. al-Maduwwar
Kh. Maghr al-Daba'a
Kh. al-Manshiya - خربة المنشيه
Kh. al-Nabi al-Yas - خربة النبي الياس
Kh. Ras al-Tira
Kh. Shaqif al-Sanam
Kh. al-Shaykh Ahmad
Kh. al-Shaykh Meiser - خربة الشيخ ميسر
Kh. Sir - خربة صير
Kh. al-Tabib - خربة / عزبة الطبيب
Khirbat Asala - خربة عسله
Khirbat Ras Atiya - خربة رأس عطيه
Khirbat Yamma - خربة يمه
Khirbat Zakur - خربة زكور
Khirbet Khresh/Khureish - خربة خريش
Kur - كور
"al-Majdal, Khirbat - خربة المجدل"
al-Manshiyya - المنشية
al-Marja
Miska - مسكة
al-Nazla al-Gharbiya - النزله الغربيه
al-Nazla al-Sharqiya - النزله الشرقيه
al-Nazla al-Wusta - النزلة الوسطى
Nazlat Abu Nar - نزلات ابو نار
Nazlat 'Isa - نزلة عيسى
Qaffein - قفين
Qalansiwa - قلنسوه
Qalqiliya - قلقيليه
Qaqun - قاقون
Ramin - رامين
Raml Zayta - رمل زيتة (قزازة)
al-Ras - الرأس
Saffarin - سفارين
Seida - صيدا
Shufa - شوفه
Shuweika - شويكه
Tabsur - [تبصر [خربة عزون
Tayyiba - طيبة المثلث
Thinnaba - ذنابة
Tira - طيرة بني صعب
Umm Khalid - ام خالد
Wadi al-Hawarith - وادي الحوارث
Wadi Qabbani - وادي قباني
"al-Zababida, Khirbat - خربة الزبابدة"
"Zalafa, Khirbat - خربة زلفة"
Zayta - زيتا
Hebron - الخليل
'Ajjur - عجور
'Arab Jahallin - عرب الجهالين
Arab al-Ka'abina
'Ayn Kanar
Bani Na'im - بني نعيم
Barqusya - بركوسيا
Bayt 'Anun - بيت عينون
Bayt Aula - بيت أولا
Bayt 'Awwa - بيت عوّا
Bayt Jibrin - بيت جبرين
Bayt Kahil - بيت كاحل
Bayt Mirsim - بيت مرسم
Bayt Nattif - بيت نتيف
Bayt al-Rush al-Fuqa - بيت الروش الفوقا
Bayt al-Rush al-Tahta - بيت الروش التحتا
Bayt Ummar - بيت اُمّر
al-Burj - البرج
al-Dawayima - الدوايمة
Dayr al-'Asal al-Fuqa - دير العسل الفوقا
Dayr al-'Asal al-Tahta - دير العسل التحتا
Dayr al-Dubban - دير الدبان
Dayr Nakhkhas - دير النخاس
Dayr Samit - دير سامت
al-Dhahiriya - الظاهريه
Dura - دورا
Halhul - حلحول
al-Heila - الحيلة‎
Hureiz - حريز‎
Idna - إذنا
Karazah - كرزه
Kh. al-'Aziz - خربة العزيز
Kh. Bayt Amra - خربة بيت عمرة
Kh. Bayt Maqdum - خربة بيت مقدوم
Kh. Bayt Za'ta
Kh. Bnaya - خربة بنية
Kh. al-Dayr - خربة الدير
Kh. Dayr Rafat
Kh. Dayr Razih - خربة دير رازح
Kh. Duma al-Dayr - خربة دومة الدير / إمريش‎
Kh. Ghuwein al-Fauqa - خربة غوين الفوقا
Kh. Hatta - خربة حتّا
Kh. al-Hijra - خربة الهجرة
Kh. Hurabat al-Nabi - خربة هرابة النبي
Kh. Jamrura - خربة جموره
Kh. Judur
Kh. Kuweiziba - خربة الكوزيبة
Kh. Ma'in - خربة ماعين
Kh. Marah al-Batm
Kh. Mrayas - خربة الشيخ مريس
Kh. al-Muntar - خربة المنطار
Kh. Qassa
Kh. Rafat - خربة رفات
Kh. Ras al-Jura - خربة رأس الحورة
Kh. Safa - خربة  صافا
Kh. al-Tabaqa - خربة الطبقه
Kh. Tummeisara
Kh. Umm al-Shaqaf - خربة ام الشقف (دير المحيسن)
Khallat al-Nawamis -  خللات النواميس / حدب الفوّار
Kharas - خاراس
Khirbat Karazah - خربة كرزه
Khirbat al-Karmah - خربة كرمة
Khirbat al-Karmil - خربة الكرمل
Khirbat al-Majd - خربة المجد
Khirbat Rabud - خربة رابود
Khirbat al-Sikkah - خربة السكّه
Khirbat al-Simya - خربة السمية
Khirbat al-Tarramah - خربة طرّامة
Khirbat Zanuta - خربة زنوتا
Kudna - كدنة
Kureisa al-Sharqiyya - كريسة الشرقية
Mughallis - مغلس
Nuba - نوبا
Qila - قيلة
al-Qubayba - القبيبة
Ra'na - رعنا
Ras Abu Risha - رأس ابو ريشة / الدوّارة
al-Rihiya - ريحيا
Sa'eer - سعير
al-Samu' - السموع
Shuweika - شويكة
al-Shuyukh - الشيوخ
Surif - صوريف
Taffuh - تفّوح
Tall al-Safi - تل الصافي
Tarqumiya - ترقوميا
Thikrin - ذكرين (زِكرِين)
Tuba
Tuwani - الثواني وﻣﺴﺎﻓﺮ‬ ‫ﻳﻄﺎ
"Umm Burj, Khirbat - خربة أم برج"
Yatta - يطّا
Zakariyya - زكريا
Zayta - زيتا
